조사명,경인로(51)_상_2
조사자,
노선,
행선,
차로,
시점,0.0000
종점,9.77
리포트간격(m),10
시작시간,2022-5-3 15:16:0
종료시간,2022-5-3 15:56:27

거리,도로현황,도로표면,소성변형,종단평탄성,,,기하구조,,,조사속도,궤적,,도로포장파손 분석결과,,HPICI,,NHPCI,SPI,,,AP종방향균열[m 아스팔트],,,,AP횡방향균열[m 아스팔트],,,,AP시공줄눈[m 아스팔트],,,,AP거북등균열[m² 아스팔트],,,,AP패칭[m² 아스팔트],,,,AP포트홀[m² 아스팔트],,,,조사시각,기하구조 2,,차로폭,분석 관심 폭,GEOFOG3D,
[km],이미지,이미지,직선자[mm],CRI[m/km],최대[m/km],평균[m/km],편경사[%],종단경사[%],곡률[1/m],속도[km/h],위도[˚],경도[˚],균열량(m²),균열율(%),아스팔트,콘크리트,NHPCI,도시고속도로,주간선도로,보조간선도로,EA,L,M,H,EA,L,M,H,EA,L,M,H,EA,L,M,H,EA,L,M,H,EA,L,M,H,비고,,평면율[deg/km],고도율[m/km],m,Width [m],종단선형[m/km],평면선형[deg/km]
5.2300,경인로(51)_상_2_v005220000.jpg,경인로(51)_상_2_s005230000.jpg,4.87,5.40,5.57,5.40,2.45,1.22,-0.007651,34.24,37.499703086,126.867670587,0.0000,0.00,-2.14,2.34,4.91,5.55,5.95,6.28,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,교차로,0.00,0.00,12.20,0.00,2.807,8.47,243.26
5.2400,경인로(51)_상_2_v005230000.jpg,경인로(51)_상_2_s005240000.jpg,3.82,4.16,5.29,4.16,2.71,1.50,-0.002540,35.39,37.499690595,126.867557701,2.2266,5.86,-1.84,0.83,4.96,5.56,5.86,6.09,0,6.1243,0.0000,0.0000,0,7.0414,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.9100,0.0000,0.0000,0,0.0000,0.0000,0.0000,교차로,0.00,0.00,15.00,0.00,2.807,7.08,210.05
5.2500,경인로(51)_상_2_v005240000.jpg,경인로(51)_상_2_s005250000.jpg,8.61,4.26,4.74,4.26,3.19,2.07,-0.001152,34.91,37.499666983,126.867449564,3.4600,9.11,-8.15,0.69,4.69,5.57,5.74,5.85,0,13.3000,0.0000,0.0000,0,4.6000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,1.6700,0.0000,0.0000,0,0.0000,0.0000,0.0000,교차로,0.00,0.00,20.70,0.00,2.807,5.93,177.17
5.2600,경인로(51)_상_2_v005250000.jpg,경인로(51)_상_2_s005260000.jpg,5.09,5.04,6.24,5.04,2.78,2.35,-0.002051,34.74,37.499644041,126.867340843,1.6541,4.35,-3.50,0.73,4.54,4.94,5.37,5.71,0,10.0000,0.0000,0.0000,0,0.7414,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.4400,0.1400,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,교차로,0.00,0.00,23.50,0.00,2.807,4.59,186.92
5.2700,경인로(51)_상_2_v005260000.jpg,경인로(51)_상_2_s005270000.jpg,5.95,6.86,8.06,6.86,1.37,2.98,-0.003072,35.43,37.499619700,126.867232448,2.7683,7.28,-5.44,-0.21,3.85,3.49,4.05,4.49,0,15.3000,0.0000,0.0000,0,6.4828,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.5400,0.0500,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,교차로,0.00,0.00,29.80,0.00,2.762,4.11,229.53
5.2800,경인로(51)_상_2_v005270000.jpg,경인로(51)_상_2_s005280000.jpg,7.21,3.75,3.90,3.75,0.96,3.64,-0.006546,36.09,37.499591713,126.867125021,1.2641,3.33,-5.37,1.71,5.31,6.61,6.80,6.93,0,10.0000,0.0000,0.0000,0,2.6414,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,36.40,0.00,2.762,3.82,261.46
5.2900,경인로(51)_상_2_v005280000.jpg,경인로(51)_상_2_s005290000.jpg,5.34,3.37,3.41,3.37,1.89,3.74,-0.005696,37.11,37.499557839,126.867020292,0.9300,2.45,-2.63,2.09,5.76,7.04,7.21,7.32,0,9.3000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,37.40,0.00,2.762,4.24,295.94
5.3000,경인로(51)_상_2_v005290000.jpg,경인로(51)_상_2_s005300000.jpg,4.09,2.03,2.13,2.03,2.03,3.35,-0.004493,37.24,37.499519453,126.866917218,1.3700,3.61,-0.83,2.38,6.59,7.23,7.25,7.26,0,12.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.1700,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,33.50,0.00,2.762,5.15,302.65
5.3100,경인로(51)_상_2_v005300000.jpg,경인로(51)_상_2_s005310000.jpg,4.56,5.96,7.91,5.96,1.02,2.93,-0.004797,36.27,37.499476954,126.866815087,3.5000,9.21,-3.81,-0.34,3.94,3.57,4.10,4.51,0,10.4000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,2.3900,0.0700,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,맨홀,0.00,0.00,29.30,0.00,2.762,4.66,275.57
5.3200,경인로(51)_상_2_v005310000.jpg,경인로(51)_상_2_s005320000.jpg,4.21,3.15,4.02,3.15,-0.50,2.86,-0.005220,35.94,37.499428766,126.866707511,3.4400,9.05,-2.20,0.96,5.39,5.88,5.97,6.03,0,4.6000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,2.4100,0.5700,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,28.60,0.00,2.920,3.55,245.07
5.3300,경인로(51)_상_2_v005320000.jpg,경인로(51)_상_2_s005330000.jpg,4.14,2.22,2.87,2.22,-2.00,2.87,-0.004779,36.55,37.499380064,126.866619664,0.5800,1.53,-0.80,2.56,6.22,7.52,7.66,7.76,0,0.0000,0.0000,0.0000,0,3.9000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.1900,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,28.70,0.00,2.920,2.94,227.75
5.3400,경인로(51)_상_2_v005330000.jpg,경인로(51)_상_2_s005340000.jpg,3.46,2.98,4.62,2.98,-2.84,2.64,-0.003204,35.92,37.499326635,126.866530165,0.9841,2.59,-0.77,1.61,5.38,6.22,6.53,6.76,0,4.7000,0.0000,0.0000,0,2.4414,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.2700,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,26.40,0.00,2.920,2.37,208.46
5.3500,경인로(51)_상_2_v005340000.jpg,경인로(51)_상_2_s005350000.jpg,15.18,3.17,4.94,3.17,-2.80,2.26,-0.002302,34.57,37.499270474,126.866440491,10.2800,27.05,-18.74,-0.24,3.82,3.85,3.90,3.93,0,3.7000,0.0000,0.0000,0,1.7000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,9.3400,0.4000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,22.60,0.00,2.920,2.68,197.73
5.3600,경인로(51)_상_2_v005350000.jpg,경인로(51)_상_2_s005360000.jpg,10.13,3.58,4.96,3.58,-3.01,1.94,-0.003471,32.51,37.499212527,126.866351724,3.3683,8.86,-10.34,0.64,4.50,5.45,5.64,5.77,0,6.8828,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,2.6800,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,19.40,0.00,2.920,6.08,267.50
5.3700,경인로(51)_상_2_v005360000.jpg,경인로(51)_상_2_s005370000.jpg,4.10,2.55,3.77,2.55,-3.74,1.55,-0.003250,29.09,37.499149276,126.866263357,2.8549,7.51,-1.86,1.19,5.56,6.15,6.24,6.30,0,4.9485,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,2.3600,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,15.50,0.00,2.920,10.07,227.61
5.3800,경인로(51)_상_2_v005370000.jpg,경인로(51)_상_2_s005380000.jpg,3.26,1.94,2.05,1.94,-4.43,1.37,-0.008801,26.21,37.499078086,126.866175755,2.1241,5.59,-0.08,2.11,6.68,6.77,6.78,6.78,0,4.5000,0.0000,0.0000,0,2.6414,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,1.4100,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,13.70,0.00,2.920,12.67,141.13
5.3900,경인로(51)_상_2_v005380000.jpg,경인로(51)_상_2_s005390000.jpg,4.76,1.86,1.90,1.86,-4.36,1.58,-0.004558,25.92,37.499017440,126.866109473,1.6900,4.45,-1.67,2.34,6.61,7.03,7.04,7.04,0,4.1000,0.0000,0.0000,0,0.7000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,1.2100,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,15.80,0.00,2.920,13.67,77.07
5.4000,경인로(51)_상_2_v005390000.jpg,경인로(51)_상_2_s005400000.jpg,2.84,1.88,2.20,1.88,-3.85,1.81,0.004758,27.92,37.498949895,126.866038688,1.7600,4.63,0.45,2.18,6.68,6.97,6.99,7.00,0,7.3000,0.0000,0.0000,0,1.5000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.8800,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,18.10,0.00,2.920,10.87,30.67
5.4100,경인로(51)_상_2_v005400000.jpg,경인로(51)_상_2_s005410000.jpg,2.91,5.64,6.12,5.64,-4.09,2.08,0.003230,30.48,37.498888681,126.865970323,6.1200,16.11,-1.77,-0.22,4.49,4.43,4.68,4.84,0,9.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,5.2200,0.0000,0.0000,0,0.0000,0.0000,0.0000,맨홀,0.00,0.00,20.80,0.00,2.939,4.77,85.96
5.4200,경인로(51)_상_2_v005410000.jpg,경인로(51)_상_2_s005420000.jpg,2.44,1.84,2.32,1.84,-4.18,2.11,0.000608,32.54,37.498821158,126.865888136,0.0000,0.00,1.76,3.56,6.84,8.14,8.31,8.45,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,21.10,0.00,3.006,0.81,71.63
5.4300,경인로(51)_상_2_v005420000.jpg,경인로(51)_상_2_s005430000.jpg,2.91,1.16,1.28,1.16,-3.86,1.77,-0.000219,32.96,37.498755775,126.865807951,0.0000,0.00,1.63,4.05,7.50,8.93,9.00,9.06,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,17.70,0.00,3.006,0.62,23.39
5.4400,경인로(51)_상_2_v005430000.jpg,경인로(51)_상_2_s005440000.jpg,2.91,1.26,1.44,1.26,-3.47,1.62,-0.000484,32.01,37.498690608,126.865728396,0.0000,0.00,1.58,3.97,7.38,8.81,8.91,8.98,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,16.20,0.00,3.006,0.50,3.06
5.4500,경인로(51)_상_2_v005440000.jpg,경인로(51)_상_2_s005450000.jpg,2.60,2.27,2.58,2.27,-3.27,1.62,0.000419,31.09,37.498625422,126.865649403,0.6341,1.67,1.05,2.64,6.59,7.65,7.75,7.82,0,1.3414,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.5000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,미끄럼방지포장,0.00,0.00,16.20,0.00,2.954,2.65,3.45
5.4600,경인로(51)_상_2_v005450000.jpg,경인로(51)_상_2_s005460000.jpg,2.72,1.51,1.69,1.51,-3.21,1.64,0.000367,31.74,37.498560800,126.865570696,0.0000,0.00,1.68,3.85,7.24,8.64,8.76,8.85,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,미끄럼방지포장,0.00,0.00,16.40,0.00,3.003,6.89,13.00
5.4700,경인로(51)_상_2_v005460000.jpg,경인로(51)_상_2_s005470000.jpg,3.06,9.15,9.40,9.15,-2.86,1.44,0.000007,31.84,37.498496230,126.865491555,0.0000,0.00,-1.11,1.16,3.78,2.48,3.17,3.73,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,미끄럼방지포장,0.00,0.00,14.40,0.00,3.003,8.31,14.72
5.4800,경인로(51)_상_2_v005470000.jpg,경인로(51)_상_2_s005480000.jpg,2.79,2.32,3.19,2.32,-3.05,1.09,0.000498,30.19,37.498430876,126.865411244,0.0000,0.00,1.06,3.20,6.26,7.45,7.68,7.87,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,미끄럼방지포장,0.00,0.00,10.90,0.00,3.003,8.05,21.37
5.4900,경인로(51)_상_2_v005480000.jpg,경인로(51)_상_2_s005490000.jpg,2.98,2.02,2.38,2.02,-3.29,0.32,0.000073,24.14,37.498356365,126.865328490,0.0000,0.00,1.14,3.53,6.73,8.09,8.26,8.40,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,미끄럼방지포장,0.00,0.00,3.20,0.00,3.003,6.19,130.23
5.5000,경인로(51)_상_2_v005490000.jpg,경인로(51)_상_2_s005500000.jpg,3.75,2.55,2.60,2.55,-2.72,-0.57,0.000216,16.30,37.498298437,126.865247291,0.0300,0.08,0.15,3.38,6.49,7.91,8.10,8.24,0,0.3000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,교차로_구로소방서교차로/미끄럼방지포장,0.00,0.00,5.70,0.00,3.147,2.30,186.81
5.5100,경인로(51)_상_2_v005500000.jpg,경인로(51)_상_2_s005510000.jpg,2.71,8.80,9.15,8.80,-2.46,-0.67,0.004993,12.34,37.498234814,126.865164092,0.5300,1.39,-1.03,0.52,3.85,2.68,3.35,3.89,0,5.3000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,교차로_구로소방서교차로,0.00,0.00,6.70,0.00,3.147,0.71,36.39
5.5200,경인로(51)_상_2_v005510000.jpg,경인로(51)_상_2_s005520000.jpg,2.05,5.22,5.48,5.22,-2.75,-1.01,0.012434,11.10,37.498174002,126.865074973,0.4100,1.08,0.81,1.77,5.17,5.61,6.01,6.33,0,0.0000,0.0000,0.0000,0,3.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.1100,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,교차로_구로소방서교차로,0.00,0.00,10.10,0.00,3.147,0.90,31.52
5.5300,경인로(51)_상_2_v005520000.jpg,경인로(51)_상_2_s005530000.jpg,3.76,4.02,4.52,4.02,-3.54,-1.01,-0.009989,14.63,37.498126308,126.864980852,0.7400,1.95,-0.98,1.81,5.41,6.33,6.64,6.88,0,7.4000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,교차로_구로소방서교차로,0.00,0.00,10.10,0.00,3.147,0.78,84.38
5.5400,경인로(51)_상_2_v005530000.jpg,경인로(51)_상_2_s005540000.jpg,5.42,4.49,4.92,4.49,-4.36,0.19,-0.008603,19.66,37.498080064,126.864896102,0.9141,2.41,-3.22,1.55,5.06,6.00,6.34,6.60,0,1.1000,0.0000,0.0000,0,2.4414,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.5600,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,교차로_구로소방서교차로,0.00,0.00,1.90,0.00,3.147,3.85,234.41
5.5500,경인로(51)_상_2_v005540000.jpg,경인로(51)_상_2_s005550000.jpg,4.10,3.51,3.60,3.51,-4.63,0.72,-0.003804,23.44,37.498008318,126.864816462,0.6900,1.82,-1.06,2.19,5.82,7.01,7.23,7.39,0,6.9000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,7.20,0.00,3.147,6.23,302.41
5.5600,경인로(51)_상_2_v005550000.jpg,경인로(51)_상_2_s005560000.jpg,4.24,3.85,3.87,3.85,-4.68,0.71,-0.003836,24.51,37.497940995,126.864739165,1.0641,2.80,-1.50,1.83,5.64,6.72,6.94,7.09,0,9.0414,0.0000,0.0000,0,1.6000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,7.10,0.00,3.147,6.18,131.17
5.5700,경인로(51)_상_2_v005560000.jpg,경인로(51)_상_2_s005570000.jpg,5.29,2.51,2.58,2.51,-4.83,0.82,-0.001797,25.73,37.497872437,126.864666013,2.2200,5.84,-2.74,1.85,6.10,6.67,6.69,6.70,0,3.2000,0.0000,0.0000,0,2.1000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,1.6900,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,8.20,0.00,2.983,3.76,35.55
5.5800,경인로(51)_상_2_v005570000.jpg,경인로(51)_상_2_s005580000.jpg,2.66,3.22,3.40,3.22,-4.73,0.79,0.000764,25.21,37.497802110,126.864594484,2.7400,7.21,-0.06,1.36,5.92,6.29,6.36,6.39,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,2.7400,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,7.90,0.00,2.983,0.70,3.05
5.5900,경인로(51)_상_2_v005580000.jpg,경인로(51)_상_2_s005590000.jpg,2.32,1.93,2.05,1.93,-4.12,0.74,0.003204,24.28,37.497733314,126.864520888,0.6000,1.58,1.56,2.90,6.98,7.88,7.93,7.96,0,6.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,7.40,0.00,2.983,2.17,45.00
5.6000,경인로(51)_상_2_v005590000.jpg,경인로(51)_상_2_s005600000.jpg,1.85,1.43,1.56,1.43,-3.93,0.26,0.000604,22.56,37.497665133,126.864444103,0.7000,1.84,2.18,3.05,7.38,7.87,7.88,7.88,0,7.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,2.60,0.00,2.983,3.54,61.03
5.6100,경인로(51)_상_2_v005600000.jpg,경인로(51)_상_2_s005610000.jpg,1.83,1.64,1.79,1.64,-4.36,-0.25,-0.000130,20.09,37.497589566,126.864367018,0.1900,0.50,2.43,3.47,7.28,8.43,8.51,8.57,0,1.9000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,2.50,0.00,3.564,4.45,31.08
5.6200,경인로(51)_상_2_v005610000.jpg,경인로(51)_상_2_s005620000.jpg,1.87,2.02,2.48,2.02,-4.32,-0.39,0.000625,18.93,37.497520419,126.864288772,0.0000,0.00,2.29,3.49,6.82,8.01,8.19,8.34,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,3.90,0.00,3.564,7.37,2.54
5.6300,경인로(51)_상_2_v005620000.jpg,경인로(51)_상_2_s005630000.jpg,2.06,1.98,2.47,1.98,-3.85,-0.17,0.000044,19.65,37.497465039,126.864208180,0.0000,0.00,2.10,3.49,6.80,8.02,8.20,8.35,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,1.70,0.00,3.564,16.73,24.48
5.6400,경인로(51)_상_2_v005630000.jpg,경인로(51)_상_2_s005640000.jpg,3.78,3.40,3.55,3.40,-3.82,0.51,-0.000481,21.02,37.497403039,126.864129080,0.9124,2.40,-0.77,2.05,5.87,6.97,7.16,7.30,0,1.7414,0.0000,0.0000,0,2.9828,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0200,0.0000,0.0000,0,0.4200,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,5.10,0.00,3.564,26.84,53.93
5.6500,경인로(51)_상_2_v005640000.jpg,경인로(51)_상_2_s005650000.jpg,2.06,1.82,1.93,1.82,-4.00,1.01,0.000987,22.29,37.497340893,126.864051279,0.3700,0.97,2.02,3.18,7.13,8.16,8.22,8.26,0,3.7000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,10.10,0.00,3.564,32.50,103.76
5.6600,경인로(51)_상_2_v005650000.jpg,경인로(51)_상_2_s005660000.jpg,2.32,1.08,1.38,1.08,-4.23,1.07,0.002444,21.31,37.497279131,126.863971678,0.0000,0.00,2.24,4.00,7.52,8.88,8.98,9.05,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,10.70,0.00,3.403,34.55,177.18
5.6700,경인로(51)_상_2_v005660000.jpg,경인로(51)_상_2_s005670000.jpg,2.50,3.53,3.55,3.53,-4.48,1.20,0.003999,20.60,37.497217368,126.863890063,1.4683,3.86,0.45,1.75,5.97,6.77,6.91,7.00,0,3.3000,0.0000,0.0000,0,1.1828,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,1.0200,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,12.00,0.00,3.572,32.80,248.31
5.6800,경인로(51)_상_2_v005670000.jpg,경인로(51)_상_2_s005680000.jpg,1.84,2.49,2.86,2.49,-4.59,0.89,0.005819,20.44,37.497158894,126.863806090,0.0000,0.00,2.19,3.33,6.59,7.71,7.92,8.09,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,8.90,0.00,3.572,24.56,288.44
5.6900,경인로(51)_상_2_v005680000.jpg,경인로(51)_상_2_s005690000.jpg,2.11,1.44,1.49,1.44,-4.34,0.22,0.006153,19.68,37.497105272,126.863716920,0.0000,0.00,2.42,3.94,7.48,8.80,8.91,8.99,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,2.20,0.00,3.572,15.94,284.52
5.7000,경인로(51)_상_2_v005690000.jpg,경인로(51)_상_2_s005700000.jpg,3.58,0.98,0.99,0.98,-3.87,0.00,0.005791,19.68,37.497055735,126.863623428,0.0000,0.00,1.00,4.21,7.61,8.98,9.00,9.02,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,0.00,0.00,3.572,21.24,257.63
5.7100,경인로(51)_상_2_v005700000.jpg,경인로(51)_상_2_s005710000.jpg,4.81,1.31,1.70,1.31,-3.61,-0.12,0.003819,18.43,37.497008647,126.863525078,0.0000,0.00,-0.77,3.84,6.91,8.48,8.55,8.60,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,1.20,0.00,3.572,33.43,212.74
5.7200,경인로(51)_상_2_v005710000.jpg,경인로(51)_상_2_s005720000.jpg,4.11,8.09,10.19,8.09,-3.34,-0.55,0.001810,8.61,37.496958148,126.863423427,0.0000,0.00,-2.55,0.94,3.52,1.85,2.59,3.20,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,5.50,0.00,3.572,39.43,190.41
5.7300,경인로(51)_상_2_v005720000.jpg,경인로(51)_상_2_s005730000.jpg,5.09,5.61,7.54,5.61,-3.58,0.77,0.002417,17.00,37.496903842,126.863321987,0.0000,0.00,-3.00,1.71,4.20,3.97,4.52,4.97,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,7.70,0.00,3.019,45.03,167.41
